image_id,psnr,ssim,rmse,mae,bias,r2,pearson
ntl_chip_Kincardine_981,36.78478240966797,0.9261141419410706,0.0144794005900621,0.0090081971138715,0.000238816748606,0.9543952345848083,0.9769753217697144
ntl_chip_Kovrov_237,28.282793045043945,0.8188995122909546,0.0385353155434131,0.0250141955912113,-0.0002751885913312,0.8890315294265747,0.9429577589035034
ntl_chip_Kraslava_1818,28.93863296508789,0.7914459705352783,0.0357327722012996,0.0262141246348619,-0.0001662164868321,0.7245050668716431,0.8513175249099731
ntl_chip_Krasnoarmeysk_217,39.733009338378906,0.9708818793296814,0.0103116724640131,0.004822083748877,0.0005415248451754,0.9111060500144958,0.9548195004463196
ntl_chip_Krasnodon_409,36.828311920166016,0.9483429789543152,0.0144070126116275,0.0082936491817235,-3.720762106240727e-05,0.9634888172149658,0.9816701412200928
ntl_chip_Kristianstad_263,31.061824798583984,0.8797307014465332,0.0279837530106306,0.018034229055047,-0.0004087522102054,0.9341158270835876,0.9665400981903076
ntl_chip_Ksar_Belezma_1272,32.24577713012695,0.9455890655517578,0.0244178567081689,0.0139897214248776,-0.0006108961533755,0.9671230912208556,0.9835121035575868
ntl_chip_KwaDukuza_658,35.06615447998047,0.945786952972412,0.0176475811749696,0.0102625880390405,-0.0002443649573251,0.9754408597946168,0.9877075552940368
ntl_chip_Laurel_462,32.242069244384766,0.9327939748764038,0.0244282782077789,0.0143991559743881,-0.0008337232866324,0.983330249786377,0.9916898608207704
ntl_chip_Lobamba_301,35.096126556396484,0.9317796230316162,0.0175867937505245,0.0112717589363455,-0.0003629649290814,0.9792762398719788,0.9896373152732848
ntl_chip_Los_Blancos_683,38.84655380249024,0.941717267036438,0.0114197256043553,0.0066800513304769,0.0006791243795305,0.8085079193115234,0.9014586806297302
ntl_chip_Mahadeopur_1616,32.7396125793457,0.8330031633377075,0.0230682846158742,0.0164532642811536,-0.0003175250603817,0.8572816252708435,0.926021933555603
ntl_chip_Manlio_Fabio_Altamirano_1963,32.62779235839844,0.8854328393936157,0.0233671888709068,0.0158215370029211,-0.0004634154611267,0.9777575731277466,0.9888622164726256
ntl_chip_Mao_305,25.65725517272949,0.6472580432891846,0.0521358512341976,0.0401694886386394,-0.0010647247545421,0.571697473526001,0.7563595771789551
ntl_chip_Marsberg_1236,32.578025817871094,0.9112898111343384,0.0235014613717794,0.0138941733166575,-0.0001622832205612,0.938126802444458,0.9686514139175416
