image_id,psnr,ssim,rmse,mae,bias,r2,pearson
ntl_chip_Krasnodon_409,34.07760238647461,0.9222242832183838,0.0197749026119709,0.0103722447529435,-2.0271632820367813e-05,0.9312130212783812,0.9661928415298462
ntl_chip_Kristianstad_263,29.189245223999023,0.814113974571228,0.0347164943814277,0.0220219958573579,2.399693039478734e-05,0.8985992670059204,0.9494313597679138
ntl_chip_Ksar_Belezma_1272,29.079858779907227,0.8910861611366272,0.0351564660668373,0.0194178894162178,-9.073729597730562e-05,0.931846797466278,0.966816782951355
ntl_chip_KwaDukuza_658,32.468074798583984,0.913174331188202,0.0238008461892604,0.0131841246038675,2.031818439718336e-06,0.9553288221359252,0.977969527244568
ntl_chip_Laurel_462,29.889720916748047,0.8933353424072266,0.0320266708731651,0.0183043591678142,-6.697596836602315e-05,0.9713472723960876,0.9857475161552428
ntl_chip_Lobamba_301,32.504173278808594,0.891213059425354,0.0237021408975124,0.0142227606847882,-1.1108622857136652e-05,0.9623581767082214,0.9813435673713684
ntl_chip_Los_Blancos_683,37.19013977050781,0.9264304637908936,0.0138191562145948,0.0074697914533317,-2.3166443497757427e-05,0.7195842266082764,0.8605859875679016
ntl_chip_Mahadeopur_1616,31.386695861816406,0.7705277800559998,0.0269564222544431,0.0186792276799678,-4.002449350082316e-05,0.8051170706748962,0.9000459313392639
ntl_chip_Manlio_Fabio_Altamirano_1963,30.58086395263672,0.8258461952209473,0.0295770168304443,0.0193045455962419,7.597333024023101e-05,0.9643648862838744,0.9822182655334472
ntl_chip_Mao_305,24.83016586303711,0.5074628591537476,0.057344414293766,0.0441858805716037,6.978167220950127e-06,0.4818446636199951,0.7025899887084961
ntl_chip_Marsberg_1236,30.32065963745117,0.8568509817123413,0.030476476997137,0.0171767976135015,4.8776069888845086e-05,0.8959499597549438,0.9481139183044434
ntl_chip_Mata_Roma_857,36.004329681396484,0.9180381298065186,0.015840720385313,0.0087482770904898,2.039978062384762e-05,0.921838879585266,0.9614805579185486
ntl_chip_Mechta_Ouled_Oulha_1279,29.101119995117188,0.8895559906959534,0.035070527344942,0.0209760647267103,1.329782207903918e-05,0.9222553968429564,0.962352216243744
ntl_chip_Medinipur_1672,29.564817428588867,0.8033276796340942,0.0332473628222942,0.0201585255563259,7.109451689757407e-05,0.909385085105896,0.9541202783584596
ntl_chip_Mingjiujie_1053,29.33197021484375,0.7250410318374634,0.0341507047414779,0.0226092059165239,2.6022680685855448e-05,0.843781590461731,0.9191956520080566
ntl_chip_Molinella_1727,27.827800750732425,0.8578073978424072,0.0406077206134796,0.0266510210931301,0.0001250738860107,0.9185821413993835,0.960478901863098
ntl_chip_Moncao_137,29.33890151977539,0.8561099767684937,0.0341234616935253,0.0220076516270637,-1.5063582395669071e-05,0.9463021159172058,0.973430335521698
ntl_chip_Mosquera_1168,28.144287109375,0.7518975138664246,0.0391547232866287,0.0176785849034786,0.0001012887223623,0.5199646949768066,0.7265334129333496
ntl_chip_Mpika_661,36.49121856689453,0.8927108645439148,0.014977159909904,0.0098453713580966,-4.348377842688933e-06,0.909382164478302,0.9547176361083984
ntl_chip_Muscle_Shoals_514,31.25276756286621,0.8767722249031067,0.0273752864450216,0.0161720197647809,1.918966881930828e-05,0.9543492794036864,0.9772720336914062
